epoch,loss,val_loss
213,2.75204838544596e-05,8.0978061305359e-05
214,2.7232921638642438e-05,7.752372039249167e-05
215,2.6944051569444127e-05,7.42748161428608e-05
216,2.6654992325347848e-05,7.123115210561082e-05
217,2.6366094971308485e-05,6.839001434855163e-05
218,2.6076300855493173e-05,6.575279985554516e-05
219,2.578176645329222e-05,6.331512850010768e-05
220,2.5478591851424426e-05,6.107637454988435e-05
221,2.5164416001643986e-05,5.904269346501678e-05
222,2.483613570802845e-05,5.7220215239794925e-05
223,2.4491644580848515e-05,5.562299338635057e-05
224,2.412822504993528e-05,5.426264397101477e-05
225,2.3742006305838004e-05,5.3152260079514235e-05
226,2.3329286705120467e-05,5.231122122495435e-05
227,2.2886997612658888e-05,5.1757655455730855e-05
228,2.241232868982479e-05,5.151491131982766e-05
229,2.1902274966123514e-05,5.160384898772463e-05
230,2.1354187992983498e-05,5.2048017096240073e-05
231,2.0767454770975746e-05,5.286779560265131e-05
232,2.0142877474427223e-05,5.408129436546005e-05
233,1.9483446521917358e-05,5.5702057579765096e-05
234,1.8796576114255004e-05,5.7732071581995115e-05
235,1.809486457204912e-05,6.016176121192984e-05
236,1.7396425391780213e-05,6.296281208051369e-05
237,1.6727764887036756e-05,6.608432158827782e-05
238,1.612547021068167e-05,6.9444089604076e-05
239,1.5634248484275304e-05,7.293436647159979e-05
240,1.5309517038986087e-05,7.640994590474293e-05
241,1.5210094716167077e-05,7.970457954797894e-05
242,1.5391429769806564e-05,8.264405187219381e-05
243,1.5890867871348746e-05,8.506912854500115e-05
244,1.6707799659343436e-05,8.687080116942525e-05
245,1.7776726963347755e-05,8.80345978657715e-05
246,1.8944374460261315e-05,8.865768177201971e-05
247,1.9954697563662194e-05,8.898447413230315e-05
248,2.0465698980842717e-05,8.93978649401106e-05
249,2.0106290321564302e-05,9.041232988238335e-05
250,1.859472286014352e-05,9.265811240766197e-05
251,1.591378531884402e-05,9.687320562079549e-05
252,1.2523939403763507e-05,0.00010390020906925201
253,9.596108611731324e-06,0.00011464956332929432
254,9.25553740671603e-06,0.00012986148067284375
255,1.4901659596944228e-05,0.00014933920465409756
256,3.176951577188447e-05,0.0001700046268524602
257,6.793134525651112e-05,0.00018225722305942327
258,0.00013534385652747005,0.00016773791867308319
259,0.00024761815438978374,0.00011423684190958738
260,0.00040447260835208,6.546301301568747e-05
261,0.0005573079688474536,0.0001279236894333735
262,0.0006030741496942937,0.00031583470990881324
263,0.00048079362022690475,0.00044577429071068764
264,0.0002758868795353919,0.0003558251482900232
265,0.0001429504918633029,0.00016008588136173785
266,0.00013939326163381338,5.591811714111827e-05
267,0.00018924547475762665,6.074678822187707e-05
268,0.00019273672660347074,8.026749856071547e-05
269,0.00013665402366314083,6.642055086558685e-05
270,7.298769924091175e-05,4.638808240997605e-05
271,3.841207217192277e-05,4.563336187857203e-05
272,2.9308852390386164e-05,5.554008384933695e-05
273,2.8747590476996265e-05,6.197468610480428e-05
274,2.849412521754857e-05,6.253015453694388e-05
275,2.7673948352457955e-05,6.0602400481002405e-05
276,2.682662488950882e-05,5.8585046645021066e-05
277,2.617690734041389e-05,5.7030803873203695e-05
278,2.5720190024003386e-05,5.5769909522496164e-05
279,2.539221168262884e-05,5.460047395899892e-05
280,2.51408255280694e-05,5.346086618374102e-05
281,2.4937606212915853e-05,5.237390723777935e-05
282,2.476253212080337e-05,5.138724372955039e-05
283,2.4598848540335894e-05,5.055354631622322e-05
284,2.4426715754088946e-05,4.991905007045716e-05
285,2.4226445020758547e-05,4.952961171511561e-05
286,2.3979191610123962e-05,4.942915620631538e-05
287,2.3665910703130066e-05,4.965826155967079e-05
288,2.327010952285491e-05,5.025108112022281e-05
289,2.277789644722361e-05,5.1235780119895935e-05
290,2.2182677639648318e-05,5.2627809054683894e-05
291,2.1489327991730534e-05,5.442549445433542e-05
292,2.0720368411275558e-05,5.6599728850414976e-05
293,1.9923489162465557e-05,5.908598905079998e-05
294,1.9185939891031012e-05,6.176198803586885e-05
295,1.8643002476892434e-05,6.444326572818682e-05
296,1.8498687495593913e-05,6.685645348625258e-05
297,1.9031351257581264e-05,6.866479088785127e-05
298,2.0600331481546164e-05,6.947980728000402e-05
299,2.3620905267307535e-05,6.895262777106836e-05
300,2.850089003914036e-05,6.688453140668571e-05
301,3.5510693123796955e-05,6.334975478239357e-05
302,4.458072726265527e-05,5.876068462384865e-05
303,5.504686487256549e-05,5.380600850912742e-05
304,6.541030597873032e-05,4.9343187129125e-05
305,7.325287151616067e-05,4.643088686862029e-05
306,7.551766611868516e-05,4.661399725591764e-05
307,6.947546353330836e-05,5.211224197410047e-05
308,5.464280184241943e-05,6.53640236123465e-05
309,3.552040652721189e-05,8.78939317772165e-05
310,2.4450324417557567e-05,0.00011779358464991674
311,4.417865420691669e-05,0.00014140838175080717
312,0.00012931136006955057,0.00012573873391374946
313,0.0003145978844258934,7.051292777759954e-05
314,0.0005855541676282883,5.322969445842318e-05
315,0.0008320103515870869,0.00015760399401187897
316,0.0008809955907054245,0.00046093977289274335
317,0.000636426848359406,0.0006477995775640011
318,0.00029328977689146996,0.00036635223659686744
319,0.00012213364243507385,6.964905333006755e-05
320,0.00012204059021314606,5.582222365774214e-05
321,0.00012343905109446496,8.683908527018502e-05
322,7.01847457094118e-05,5.8348876336822286e-05
323,3.32659219566267e-05,3.9242193452082574e-05
324,2.751234387687873e-05,3.91820321965497e-05
325,2.7243739168625325e-05,3.8375856092898175e-05
326,2.5282148271799088e-05,3.620414645411074e-05
327,2.2815767806605436e-05,3.53457398887258e-05
328,2.0383229639264755e-05,3.521674079820514e-05
329,1.8835882656276226e-05,3.5424280213192105e-05
330,1.8445030946168117e-05,3.5867600672645494e-05
331,1.8775621356326155e-05,3.635015309555456e-05
332,1.9451204934739508e-05,3.679214569274336e-05
333,2.033604687312618e-05,3.722240580827929e-05
334,2.1361152903409675e-05,3.7661793612642214e-05
335,2.2430855096899904e-05,3.8097168726380914e-05
336,2.3438733478542417e-05,3.850410212180577e-05
337,2.429937921988312e-05,3.886092235916294e-05
338,2.496105298632756e-05,3.915606430382468e-05
339,2.5403951440239325e-05,3.938890586141497e-05
340,2.5633889890741557e-05,3.956812361138873e-05
341,2.567677256593015e-05,3.9713508158456534e-05
342,2.556878825998865e-05,3.9849219319876283e-05
343,2.534953637223225e-05,4.000565968453884e-05
344,2.5055542209884152e-05,4.021195127279498e-05
345,2.471882544341497e-05,4.0497096051694825e-05
346,2.436391332594212e-05,4.0887214709073305e-05
347,2.400833909632638e-05,4.140477176406421e-05
348,2.3665026674279943e-05,4.206972153042443e-05
349,2.334102646273095e-05,4.2900126572931185e-05
350,2.3040616724756546e-05,4.391114998725243e-05
351,2.276414852531161e-05,4.511813313001767e-05
352,2.2507987523567863e-05,4.653352152672596e-05
353,2.226618744316511e-05,4.817091758013703e-05
354,2.2027379600331187e-05,5.004340346204117e-05
355,2.1776424546260387e-05,5.216134013608098e-05
356,2.1493944586836733e-05,5.45362381672021e-05
357,2.1157096853130497e-05,5.717530075344257e-05
358,2.074164331133943e-05,6.008404670865275e-05
359,2.0224679246894084e-05,6.325026333797723e-05
360,1.9591085219872184e-05,6.665041291853413e-05
361,1.8843540601665154e-05,7.021939381957054e-05
362,1.801418147806544e-05,7.383101910818368e-05
363,1.7189739082823507e-05,7.726295734755695e-05
364,1.6542400771868415e-05,8.01437854534015e-05
365,1.6378931832150556e-05,8.189865184249356e-05
366,1.7202586604980752e-05,8.17403124528937e-05
367,1.97795652638888e-05,7.876651216065511e-05
368,2.5169925720547326e-05,7.22930344636552e-05
369,3.464961628196761e-05,6.248818681342527e-05
370,4.93994630232919e-05,5.0979557272512466e-05
371,6.993954593781382e-05,4.053118755109608e-05
372,9.552855772199109e-05,3.301380274933763e-05
373,0.00012382885324768722,2.7221871278015897e-05
374,0.00015047112538013607,2.089425834128633e-05
375,0.00016753263480495661,1.9167802747688256e-05
376,0.0001626624580239877,4.076876939507201e-05
377,0.00012667625560425222,0.00010243451106362045
378,7.691105565754697e-05,0.000179669979843311
379,8.488876483170316e-05,0.00016999439685605466
380,0.0002481458941474557,7.109616126399487e-05
381,0.0005242805345915258,4.8299414629582316e-05
382,0.000714152934961021,7.390555401798338e-05
383,0.000746609759517014,0.00029351955163292587
384,0.0005375134642235935,0.00046058016596361995
385,0.00023925708956085145,0.0002643013431224972
386,8.993290975922719e-05,4.5383414544630796e-05
387,8.638512372272089e-05,4.116982745472342e-05
388,8.048937888815999e-05,6.057552673155442e-05
389,3.5844681406160817e-05,3.432169251027517e-05
390,1.789650741557125e-05,2.505827069398947e-05
391,2.301066524523776e-05,3.124049908365123e-05
392,2.3120166588341817e-05,3.066151839448139e-05
393,1.9815888663288206e-05,2.686570951482281e-05
394,1.8016084140981548e-05,2.5244033167837188e-05
395,1.7844648027676158e-05,2.5586585252312943e-05
396,1.884145058284048e-05,2.695010152820032e-05
397,2.0194294847897254e-05,2.8472813937696628e-05
398,2.1090929294587113e-05,2.9473214453901164e-05
399,2.1368739908211865e-05,2.9838367481715977e-05
400,2.1291592929628678e-05,2.9826762329321355e-05
401,2.1131383618921973e-05,2.971591311506927e-05
402,2.103153383359313e-05,2.9661514417966828e-05
403,2.1038573322584853e-05,2.971620051539503e-05
404,2.115205097652506e-05,2.9877275665057823e-05
405,2.1350779206841253e-05,3.0120034352876246e-05
406,2.16069911402883e-05,3.041494346689433e-05
407,2.1893181838095188e-05,3.0733714083908126e-05
408,2.218652116425801e-05,3.105430005234666e-05
409,2.247258998977486e-05,3.136335362796672e-05
410,2.2744805391994305e-05,3.1653453334001824e-05
411,2.300266714883037e-05,3.192404983565211e-05
412,2.3250926460605115e-05,3.217765697627328e-05
413,2.3495442292187363e-05,3.241949525545351e-05
414,2.3743465135339648e-05,3.265434133936651e-05
415,2.4000837584026158e-05,3.2888292480492964e-05
416,2.427300569252111e-05,3.312461922178045e-05
417,2.4563545593991876e-05,3.336610097903758e-05
418,2.4873652364476584e-05,3.361361086717807e-05
419,2.520405723771546e-05,3.386782918823883e-05
420,2.5553556042723358e-05,3.4127820981666446e-05
421,2.5920418920577504e-05,3.4392538509564474e-05
422,2.630129165481776e-05,3.465900226728991e-05
423,2.6693593099480495e-05,3.492556425044313e-05
424,2.709373256948311e-05,3.518961602821946e-05
425,2.7498388590174727e-05,3.544842547853477e-05
426,2.790378493955359e-05,3.5699977161129937e-05
427,2.830858647939749e-05,3.594406371121295e-05
428,2.8709337129839696e-05,3.6178098525851965e-05
429,2.9104487111908384e-05,3.640152863226831e-05
430,2.9492477551684715e-05,3.6613626434700564e-05
431,2.987103107443545e-05,3.681429734569974e-05
432,3.0240134947234765e-05,3.7002955650677904e-05
433,3.0597966542700306e-05,3.7180747312959284e-05
434,3.094388739555143e-05,3.7347064790083095e-05
435,3.1276820664061233e-05,3.750248288270086e-05
436,3.159675179631449e-05,3.764759821933694e-05
437,3.190237475791946e-05,3.7783942389069125e-05
438,3.219404970877804e-05,3.791114068008028e-05
439,3.247016866225749e-05,3.8030131690902635e-05
440,3.273033144068904e-05,3.8140686228871346e-05
441,3.2975131034618244e-05,3.82456200895831e-05
442,3.320285031804815e-05,3.834340532193892e-05
443,3.341388583066873e-05,3.8436275644926354e-05
444,3.3607961086090654e-05,3.852385634672828e-05
445,3.378500696271658e-05,3.860652577714063e-05
446,3.394474333617836e-05,3.86865867767483e-05
447,3.408868360565975e-05,3.87645086448174e-05
448,3.421614383114502e-05,3.8840928027639166e-05
449,3.4328128094784915e-05,3.891647429554723e-05
450,3.442566594458185e-05,3.899341754731722e-05
451,3.450916847214103e-05,3.9071943319868296e-05
452,3.458104401943274e-05,3.9154441765276715e-05
453,3.4641656384337693e-05,3.924234988517128e-05
454,3.4693803172558546e-05,3.93371083191596e-05
455,3.473725155345164e-05,3.9440521504729986e-05
456,3.477437712717801e-05,3.9553793612867594e-05
457,3.480629311525263e-05,3.967808879679069e-05
458,3.483473847154528e-05,3.981523695983924e-05
459,3.486003333819099e-05,3.996550731244497e-05
460,3.488270886009559e-05,4.012992576463148e-05
461,3.490223753033206e-05,4.0307299059350044e-05
462,3.491836105240509e-05,4.0497270674677566e-05
463,3.4929249522974715e-05,4.069893839186989e-05
464,3.493255644571036e-05,4.090981019544415e-05
465,3.492533141979948e-05,4.1126811993308365e-05
466,3.490383824100718e-05,4.134721893933602e-05
467,3.486304194666445e-05,4.156673821853474e-05
468,3.4798868000507355e-05,4.178191375103779e-05
469,3.470490264589898e-05,4.198871465632692e-05
470,3.4576871257741004e-05,4.2183648474747315e-05
471,3.440945874899626e-05,4.236419772496447e-05
472,3.419842687435448e-05,4.252983126207255e-05
473,3.39400430675596e-05,4.268089833203703e-05
474,3.363290670677088e-05,4.282020017853938e-05
475,3.327594095026143e-05,4.2954990931320935e-05
476,3.2870164432097226e-05,4.309574796934612e-05
477,3.2419942726846784e-05,4.325557529227808e-05
478,3.193090014974587e-05,4.345351044321433e-05
479,3.1413990654982626e-05,4.3713025661418214e-05
480,3.0883358704159036e-05,4.406115840538405e-05
481,3.0358824005816132e-05,4.452796565601602e-05
482,2.9864369935239665e-05,4.514490137808025e-05
483,2.9432036171783693e-05,4.594217534759082e-05
484,2.9096685466356575e-05,4.6944227506173775e-05
485,2.8897999072796665e-05,4.8165493353735656e-05
486,2.8874836061731912e-05,4.961253944202326e-05
487,2.906139889091719e-05,5.127542681293562e-05
488,2.948419023596216e-05,5.312955181580037e-05
489,3.0155089916661382e-05,5.513408541446552e-05
490,3.1070321711013094e-05,5.723285721614957e-05
491,3.220637881895527e-05,5.935895751463249e-05
492,3.3524323953315616e-05,6.142409984022379e-05
493,3.496631688904017e-05,6.332092016236857e-05
494,3.646422192105092e-05,6.491647218354046e-05
495,3.7936875742161646e-05,6.606157694477588e-05
496,3.929756348952651e-05,6.659131031483412e-05
497,4.046133108204231e-05,6.635161116719246e-05
498,4.135673589189537e-05,6.523478077724576e-05
499,4.194490611553192e-05,6.320950342342257e-05
500,4.22505363530945e-05,6.0350819694576785e-05
501,4.238540350343101e-05,5.68373070564121e-05
502,4.2570314690237865e-05,5.288816100801341e-05
503,4.310390431783162e-05,4.867012830800377e-05
504,4.425854058354162e-05,4.4240779971005395e-05
505,4.6107950765872374e-05,3.965987343690358e-05
506,4.843781789531931e-05,3.5183744330424815e-05
507,5.087244790047407e-05,3.107957309111953e-05
508,5.30921715835575e-05,2.7222828066442162e-05
509,5.5172440625028685e-05,2.3531280021416023e-05
510,5.779183265985921e-05,2.0479261365835555e-05
511,6.153897993499413e-05,1.8230839486932382e-05
512,6.62270758766681e-05,1.5990044630598277e-05
513,7.044404628686607e-05,1.3618806406157091e-05
514,7.145520066842437e-05,1.627060555620119e-05
515,6.625022797379643e-05,4.09797539759893e-05
516,5.669448364642449e-05,0.00011183133028680459
517,6.44708561594598e-05,0.00019123654055874795
518,0.00013683726137969643,0.00022810374503023922
519,0.0002568860654719174,0.0003551364643499255
520,0.00032412068685516715,0.00033426404115743935
521,0.00040389917558059096,0.00019832042744383216
522,0.0004524404357653111,0.00010170711175305769
523,0.0004134902555961162,6.25801258138381e-05
524,0.00028765882598236203,0.0001026263416861184
525,0.00015739617811050266,0.00010398334416095167
526,0.00015261427324730903,3.11472213070374e-05
527,0.0002580051077529788,3.8346799556165934e-05
528,0.00032505724811926484,0.0002359916688874364
529,0.00011977427493548021,0.00017554927035234869
530,3.406674659345299e-05,3.9968890632735565e-05
531,0.00010405330976936966,3.946403739973903e-05
532,0.00013222852430772036,7.047162944218144e-05
533,6.807725003454834e-05,2.5604806069168262e-05
534,8.677167352288961e-05,3.786648085224442e-05
535,0.00010369832307333127,7.136897329473868e-05
536,5.70663578400854e-05,6.256861524889246e-05
537,1.9473693100735545e-05,2.4537092031096108e-05
538,4.626739246305078e-05,2.4951375962700695e-05
539,5.855285417055711e-05,3.534580901032314e-05
540,3.230439324397594e-05,2.4524990294594318e-05
541,2.8195885533932596e-05,2.5397641365998425e-05
542,3.625357203418389e-05,3.5347911762073636e-05
543,2.7671831048792228e-05,3.521403414197266e-05
544,1.1572126823011786e-05,2.6660227376851253e-05
545,9.647729712014552e-06,1.965682713489514e-05
546,2.0979317923774943e-05,2.0508692614384927e-05
547,2.5211533284164034e-05,2.386462983849924e-05
548,1.841123230406083e-05,2.4475191821693443e-05
549,1.4680678759759758e-05,2.5070179617614485e-05
550,1.7256872524740174e-05,2.6847725166589953e-05
551,1.864290788944345e-05,2.7939671781496145e-05
552,1.4442766769207083e-05,2.713239700824488e-05
553,7.972535968292505e-06,2.509996556909755e-05
554,6.009764092596015e-06,2.3303311536437832e-05
555,1.0871491213038098e-05,2.320210842299275e-05
556,1.6984140529530123e-05,2.521311580494512e-05
557,1.7968384781852365e-05,2.794326610455755e-05
558,1.4968602044973522e-05,2.9937407816760242e-05
559,1.3150812264939304e-05,3.057258072658442e-05
560,1.4781243407924194e-05,2.9936149076092988e-05
561,1.837349554989487e-05,2.86996437353082e-05
562,2.0388190023368225e-05,2.7543705073185265e-05
563,1.77719794010045e-05,2.676079202501569e-05
564,1.1191958947165404e-05,2.669030254764948e-05
565,5.8814357544179074e-06,2.788392339425627e-05
566,7.798616934451275e-06,3.0503482776111923e-05
567,1.738500031933654e-05,3.4718836104730144e-05
568,2.7611038603936322e-05,4.0686507418286055e-05
569,3.1403396860696375e-05,4.6981254854472354e-05
570,2.912753916461952e-05,5.08349112351425e-05
571,2.4834413125063293e-05,5.061535557615571e-05
572,2.174982182623353e-05,4.702517981058918e-05
573,2.299263906024862e-05,4.1577099182177335e-05
574,3.1443461921298876e-05,3.516222204780206e-05
575,4.7391826228704304e-05,2.780410613922868e-05
576,6.495097477454692e-05,2.111246249114629e-05
577,7.106165867298841e-05,1.862125463958364e-05
578,5.6237782700918615e-05,2.2141703084344044e-05
579,3.0007920940988697e-05,3.529205423546955e-05
580,2.2590778826270252e-05,5.6835262512322515e-05
581,6.291565659921616e-05,7.036179886199534e-05
582,0.00013216871593613178,9.198670886689797e-05
